ID_Point,ID_File,ID_Name,Group,Biome,Latitude,Longitude,Name,Description,Icon,X.Deforestation,Altitude,Bio1,Bio2,Bio3,Bio4,Bio5,Bio6,Bio7,Bio8,Bio9,Bio10,Bio11,Bio12,Bio13,Bio14,Bio15,Bio16,Bio17,Bio18,Bio19,Density,Hand50,Hand100,Hand500,SA2001Tree,Slope,UTMZone,ClasseSolo,PercMA50m,PercMA100m,PercMA200m,PercMA500m,listabiomas
P2833,Odon_Cerrado_MS.xlsxP97,Odon_Cerrado_MS,Odon,Cerrado,-20.55952,-56.61442,Bet27,Odon_Cerrado_MS,170,100,186.74,244.52,117,63,2428.6,328.47,143.52,184.95,269.47,209.95,269.47,209.52,1331.64,209,30,49.52,550.05,125,550.05,185.05,18.67,3.67,29.27,69.62,22.89,2.42,21,Chernossolos Rendzicos Orticos,0.85,0.52,0.3,0.29,CERRADO
P2834,Odon_Cerrado_MS.xlsxP98,Odon_Cerrado_MS,Odon,Cerrado,-20.55923,-56.62005,Bet28,Odon_Cerrado_MS,170,50.4964465,193.12,244.66,117,63,2427.84,328.66,143.93,184.73,269.66,210,269.66,209.93,1331.04,209,30,49.93,550,125,550,185,18.78,3.66,26.7,76,27.56,4.21,21,Chernossolos Rendzicos Orticos,1,0.95,0.66,0.6,CERRADO
P2835,Odon_Cerrado_MS.xlsxP99,Odon_Cerrado_MS,Odon,Cerrado,-20.57023,-56.61689,Bet29,Odon_Cerrado_MS,170,100,210.68,243.59,117,62.63,2424.09,327.52,142.22,185.31,268.48,209.11,268.48,208.59,1333.89,209,30,49,550.11,125.41,550.11,185.89,19.57,35.49,51.41,93.56,21.19,0.76,21,Chernossolos Rendzicos Orticos,0.61,0.43,0.28,0.19,CERRADO
P2836,Odon_Cerrado_MS.xlsxP100,Odon_Cerrado_MS,Odon,Cerrado,-20.56893,-56.6088,Bet_30,Odon_Cerrado_MS,170,90.83267528,195.46,243.76,117,63,2418.72,327,142.76,184.24,267.84,208.76,267.84,208.76,1335.57,209,30,49,551,125.26,551,186.26,19.72,20.96,36.78,78.34,10.71,2.22,21,Chernossolos Rendzicos Orticos,0.63,0.51,0.34,0.4,CERRADO
P2837,Odon_Cerrado_MS.xlsxP101,Odon_Cerrado_MS,Odon,Cerrado,-20.57023,-56.60242,Bet31,Odon_Cerrado_MS,170,88.99921033,197.58,243.93,117,63,2425.98,327,142.93,184.07,268.78,208.93,268.78,208.93,1336.32,209,30,49,551,125.41,551,186.41,20.28,29.84,42.87,80.46,21.18,2.35,21,Chernossolos Rendzicos Orticos,0.06,0.23,0.29,0.32,CERRADO
P2838,Odon_Cerrado_MS.xlsxP102,Odon_Cerrado_MS,Odon,Cerrado,-20.556,-56.61732,Bet32,Odon_Cerrado_MS,170,63.33070111,191.09,244.98,116.72,63,2428.53,328.68,143.96,184.72,269.7,210.29,269.7,209.98,1331.02,209,30,49.96,550,124.98,550,184.98,18.44,6.67,24.78,73.97,30.99,1.65,21,Chernossolos Rendzicos Orticos,0.76,0.48,0.39,0.49,CERRADO
P2839,Odon_Cerrado_MS.xlsxP103,Odon_Cerrado_MS,Odon,Cerrado,-20.57238,-56.62663,Bet33,Odon_Cerrado_MS,170,66.997631,203.8,243.88,117,63,2397.51,327.18,143.25,183.94,268.18,209.88,268.18,209.88,1330.98,208.37,30,49.94,548.7,125.04,548.7,185.71,19.4,7.11,21.72,86.68,16.5,3.31,21,Chernossolos Rendzicos Orticos,0.41,0.54,0.71,0.67,CERRADO
P2840,Odon_Cerrado_MS.xlsxP104,Odon_Cerrado_MS,Odon,Cerrado,-20.54368,-56.57799,Bet34,Odon_Cerrado_MS,170,55.99684133,183.77,245.23,117,63,2408.29,328.45,144.4,184.05,269.63,211.05,269.63,211,1334.83,210,30,50,553,124.83,553,148.95,18.46,24.86,28.02,66.65,18.11,2.41,21,Neossolos Regoliticos Distroficos,0.88,0.66,0.45,0.25,CERRADO
P2841,Odon_Cerrado_MS.xlsxP105,Odon_Cerrado_MS,Odon,Cerrado,-20.54453,-56.61902,Bet35,Odon_Cerrado_MS,170,65.16416606,189.79,244.28,116.72,63,2398.3,327.85,143.85,184,268.85,210.23,268.85,209.85,1332.34,209.67,30,50,551.34,125,551.34,150.8,18.09,30.33,18.09,72.67,28.38,3.07,21,Chernossolos Rendzicos Orticos,1,1,1,1,CERRADO
P2842,Odon_Cerrado_MS.xlsxP106,Odon_Cerrado_MS,Odon,Cerrado,-20.51718,-56.58978,Bet36,Odon_Cerrado_MS,170,70.66456089,158.8,246.34,117,63,2415.93,329.34,145,184.34,270.69,212,270.69,212,1332.39,210.95,29.05,50,554.95,123.05,554.95,162.49,16.12,1.75,3.53,41.68,65.09,0.96,21,Neossolos Regoliticos Distroficos,1,0.87,0.68,0.38,CERRADO
P2843,Odon_Cerrado_MS.xlsxP107,Odon_Cerrado_MS,Odon,Cerrado,-20.49076,-56.60471,Bet37,Odon_Cerrado_MS,170,59.66377122,183.47,245,116.12,63,2395.32,328.45,144.95,183.5,269.45,211,269.45,210.95,1329.12,211.12,29,51,555.12,122,555.12,152.08,17.05,27.59,22.69,66.11,24.51,1.63,21,Neossolos Regoliticos Distroficos,0.81,0.73,0.4,0.31,CERRADO
P2844,Odon_Cerrado_MS.xlsxP108,Odon_Cerrado_MS,Odon,Cerrado,-20.54212,-56.64808,Bet38,Odon_Cerrado_MS,170,87.16574539,243.17,241.74,116.97,63,2398.12,325.09,141.13,183.96,265.74,207.74,265.74,207.74,1331.71,209,30,49.99,549.71,125,549.71,185,16.99,88.67,82.11,126.05,13.28,6.78,21,Chernossolos Rendzicos Orticos,0.84,0.49,0.33,0.62,CERRADO
P2845,Odon_Cerrado_MS.xlsxP109,Odon_Cerrado_MS,Odon,Cerrado,-20.53226,-56.64434,Bet39,Odon_Cerrado_MS,170,96.33307011,255.44,241.9,117,63,2419.03,325.6,141.18,184.42,266.6,207.87,266.6,207.87,1333.44,210,30,50,551.7,124.88,551.7,184.74,17.3,100.94,81.26,138.32,9.94,5.6,21,Chernossolos Rendzicos Orticos,0.84,0.74,0.63,0.54,CERRADO
P2846,Odon_Cerrado_MS.xlsxP110,Odon_Cerrado_MS,Odon,Cerrado,-20.4575,-56.53774,Bet40,Odon_Cerrado_MS,170,4.65982289,165.69,246.04,117,63,2407.99,329.93,145.04,184.89,270.4,211.93,270.4,211.93,1336.56,213.65,29,51,561.65,122,561.65,122,12.45,28.11,25.82,48.57,15.66,2.43,21,Neossolos Regoliticos Distroficos,1,1,0.99,0.79,CERRADO
P2847,Odon_Cerrado_MS.xlsxP111,Odon_Cerrado_MS,Odon,Cerrado,-20.4506,-56.51065,Bet41,Odon_Cerrado_MS,170,61.49723617,146.44,247,117,63,2421.79,330.05,146,184.05,271.05,212.05,271.05,212.05,1338.05,214,29,51,562.05,122,562.05,170.37,17.93,17.75,8.23,29.32,12.82,2.69,21,Neossolos Regoliticos Distroficos,1,0.83,0.61,0.38,CERRADO
P2848,Odon_Cerrado_MS.xlsxP112,Odon_Cerrado_MS,Odon,Cerrado,-20.61298,-56.67034,Bet42,Odon_Cerrado_MS,170,100,284.41,239.69,117,63,2396.52,323.69,139.69,184,264.52,205.69,264.52,205.69,1334.21,207,31,49,544.83,127,544.83,178.59,15.66,15.07,10.73,167.29,26.9,1.87,21,Chernossolos Rendzicos Orticos,0.74,0.64,0.48,0.26,CERRADO
P2849,Odon_Cerrado_MS.xlsxP113,Odon_Cerrado_MS,Odon,Cerrado,-20.62834,-56.67028,Bet43,Odon_Cerrado_MS,170,83.4988155,296.21,239,117,63,2411.12,323,138.57,184.43,264,204.57,264,204.3,1335.4,206.43,31,48.43,544.01,127,544.01,161.69,14.91,6.13,13.04,179.09,7.31,1.41,21,Chernossolos Rendzicos Orticos,0.49,0.52,0.35,0.32,CERRADO
P2850,Odon_Cerrado_MS.xlsxP114,Odon_Cerrado_MS,Odon,Cerrado,-20.55037,-56.63337,Bet44,Odon_Cerrado_MS,170,0,214.93,243.97,117,63,2405.57,327,143,184,268,209.85,268,209,1331,209,30,50,550,125,550,183.38,18.33,59.31,22.16,97.81,24.94,1.79,21,Chernossolos Rendzicos Orticos,1,1,0.99,0.99,CERRADO
P2851,Odon_Cerrado_MS.xlsxP115,Odon_Cerrado_MS,Odon,Cerrado,-20.63044,-56.65306,Bet45,Odon_Cerrado_MS,170,4.65982289,308.36,238.51,117,63,2417.88,322.51,137.79,184.72,263.51,203.87,263.51,203.59,1337.83,206.85,31,48.36,544.85,127.49,544.85,174.22,18.65,25.57,36.79,191.24,16.03,1.22,21,Chernossolos Rendzicos Orticos,0.95,0.83,0.72,0.63,CERRADO
P2852,Odon_Cerrado_MS.xlsxP116,Odon_Cerrado_MS,Odon,Cerrado,-20.4102,-56.45012,Bet46,Odon_Cerrado_MS,170,13.82714761,134.52,248,117,63,2385.39,331,147,184,271.72,213.72,271.72,213.72,1345.09,216.09,29,51,568.09,122,568.09,122,24.85,11.28,13.08,17.18,17.3,1.27,21,Neossolos Regoliticos Distroficos,0.88,0.77,0.71,0.68,CERRADO
P2853,Odon_adult_Amazonia_PA3.xlsxP1,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.801,-48.37,Odo_PA1,Odon_adult_Amazonia_PA3,165,NA,150.14,268.01,105,85.98,268.42,330.03,208.01,122.01,266.01,270.01,271.01,264.03,2025.38,417,21,85,1141.2,76.99,113.99,1074.99,23.39,65.09,46.76,65.09,46.27,3.14,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2854,Odon_adult_Amazonia_PA3.xlsxP2,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.782,-48.512,Odo_PA2,Odon_adult_Amazonia_PA3,165,NA,132.94,267.81,104.19,85.19,272.63,329.93,208.75,121.19,266,270,271.2,263.81,2100.15,425,23,84,1175.72,80.25,117.25,1107.27,27.95,35.41,38.99,55.48,77.35,0.55,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2855,Odon_adult_Amazonia_PA3.xlsxP3,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.775,-48.103,Odo_PA3,Odon_adult_Amazonia_PA3,165,NA,96.17,268.08,105,85.92,253.58,329.17,208,121.17,266.08,269.09,270.17,264.08,1870.28,400.19,18,87,1068.65,70,107.26,1008.47,22.97,1.71,5.89,1.48,88.11,1.83,22,Latossolos Amarelos Distroficos,0.03,0.17,0.55,0.66,AMAZONIA
P2856,Odon_adult_Amazonia_PA3.xlsxP4,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.757,-48.116,Odo_PA4,Odon_adult_Amazonia_PA3,165,NA,104.5,267.25,105,85.25,280.14,330,207.25,122.75,265.25,269.25,271,263.25,1882.41,401.81,18.81,87,1074.49,70.81,121.49,1013.37,20.54,1.71,2.75,7.93,58.3,1.94,22,Latossolos Amarelos Distroficos,0,0.08,0.14,0.12,AMAZONIA
P2857,Odon_adult_Amazonia_PA3.xlsxP5,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.755,-48.589,Odo_PA5,Odon_adult_Amazonia_PA3,165,NA,145.64,266.51,104.25,85.74,280.96,327.77,207.26,120.51,264.51,268.77,269.77,262.51,2141.5,429,24.49,83.26,1193.75,83.24,119.74,1122.26,27.02,54.92,57.06,68.18,74.84,1.15,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2858,Odon_adult_Amazonia_PA3.xlsxP6,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.753,-48.591,Odo_PA6,Odon_adult_Amazonia_PA3,165,NA,154,266.75,104.55,85.8,276.32,327.95,207.2,120.75,264.75,268.95,269.95,262.75,2142.22,429,24.73,83.2,1193.93,83.54,119.8,1122.68,27.55,63.28,60.27,76.54,73.75,1.12,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2859,Odon_adult_Amazonia_PA3.xlsxP7,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.741,-48.603,Odo_PA7,Odon_adult_Amazonia_PA3,165,NA,155.03,267.33,104.03,85.03,279.74,329.16,208.16,121,265.48,270.3,271.16,263.33,2149.96,429.33,25,83,1197.52,83.7,120.7,1125.71,28.71,80.04,84.25,81.91,26.42,1.71,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2860,Odon_adult_Amazonia_PA3.xlsxP8,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.74,-48.6,Odo_PA8,Odon_adult_Amazonia_PA3,165,NA,158.31,267.02,104.05,85.05,282.62,328.66,207.66,121,265.07,269.9,270.66,262.95,2148.95,429.24,25,83,1197.07,83.81,120.69,1124.9,28,78.3,86.59,83.81,29.08,2,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2861,Odon_adult_Amazonia_PA3.xlsxP9,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.737,-48.511,Odo_PA9,Odon_adult_Amazonia_PA3,165,NA,112.85,268.15,104,85,274.37,330,209,121,266.15,270.15,271.71,264.15,2107.26,425.71,24,84,1178.56,82,118,1108.85,18.79,7.31,13.88,35.39,82.4,1.54,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2862,Odon_adult_Amazonia_PA3.xlsxP10,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.734,-48.424,Odo_PA10,Odon_adult_Amazonia_PA3,165,NA,159.03,267.12,104.99,85.99,272.18,329.12,207.12,122,264.83,269.12,270.12,262.83,2066.13,421.71,23,84,1160.42,80.29,116.29,1090.83,13.79,45.27,78.79,68.9,70.92,0.97,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2863,Odon_adult_Amazonia_PA3.xlsxP11,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.732,-48.289,Odo_PA11,Odon_adult_Amazonia_PA3,165,NA,142.53,266.49,105,86,270.39,328.49,206.86,121.63,264.49,268.62,268.99,262.49,1991.43,414.13,21,85.37,1125.76,76.38,136.57,1059.01,18.75,32.26,36.48,58.18,82.5,3.45,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2864,Odon_adult_Amazonia_PA3.xlsxP12,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.731,-48.285,Odo_PA12,Odon_adult_Amazonia_PA3,165,NA,132.36,266.61,105,86,270.2,328.61,207.22,121.39,264.61,268.62,269.23,262.61,1988.67,414.01,21,85.61,1125.05,76.38,151.77,1058.05,18.23,22.09,29.27,48.01,83.57,2.98,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2865,Odon_adult_Amazonia_PA3.xlsxP13,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.727,-48.485,Odo_PA13,Odon_adult_Amazonia_PA3,165,NA,128.61,266.88,104.14,85.14,277.8,328.86,207.86,121,265.02,268.88,269.88,262.88,2098.08,425,24,84,1174.06,82,118,1104.05,17.22,21.82,49.79,51.15,81.27,1.4,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2866,Odon_adult_Amazonia_PA3.xlsxP14,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.723,-48.695,Odo_PA14,Odon_adult_Amazonia_PA3,165,NA,120.25,268.33,104,85.26,278.03,330.07,209.33,120.74,266.33,271.33,272.07,264.33,2190.43,433,25.33,83,1213.71,85.33,122.33,1142.12,20.22,30,23.99,53.6,82.74,3.23,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2867,Odon_adult_Amazonia_PA3.xlsxP15,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.723,-48.488,Odo_PA15,Odon_adult_Amazonia_PA3,165,NA,122.51,267.39,104.2,85.2,267.06,329,208,121,265.39,269.26,270.26,263.59,2099.5,425,24,84,1174.98,82,118,1104.78,17.25,14.96,31.23,45.05,81.21,1.5,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2868,Odon_adult_Amazonia_PA3.xlsxP16,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.719,-48.703,Odo_PA16,Odon_adult_Amazonia_PA3,165,NA,125.53,267.37,104,85,281.54,329.37,208.37,121,265.37,270.37,271.22,263.37,2193.99,433.15,25.81,82.85,1215.5,85.97,122.81,1143.53,19.5,35.99,42.33,58.88,80.35,5.22,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2869,Odon_adult_Amazonia_PA3.xlsxP17,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.717,-48.135,Odo_PA17,Odon_adult_Amazonia_PA3,165,NA,115.54,267.89,105,86,268.63,329.89,207.89,122,265.89,269.89,270.92,263.89,1903.37,404.08,19.08,86.05,1083.24,73.08,166.95,1021.16,17.35,0.49,0.72,18.68,50.39,2.24,22,Latossolos Amarelos Distroficos,0.2,0.54,0.82,0.95,AMAZONIA
P2870,Odon_adult_Amazonia_PA3.xlsxP18,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.712,-48.579,Odo_PA18,Odon_adult_Amazonia_PA3,165,NA,161.91,266.14,104.44,85.44,276.89,327.45,206.45,121,264.14,268.35,269.35,261.69,2144.91,429,25,83,1194.51,84.89,121.1,1121.86,19.98,62.98,58.82,91.52,85.25,2.23,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2871,Odon_adult_Amazonia_PA3.xlsxP19,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.711,-48.473,Odo_PA19,Odon_adult_Amazonia_PA3,165,NA,123.56,266.91,105,86.45,265.65,328.45,207.91,120.55,265.32,269.23,269.91,262.91,2094.67,424.59,24,84,1173.18,82,118,1102.18,18.32,10.54,18.52,46.1,79.83,2.32,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2872,Odon_adult_Amazonia_PA3.xlsxP20,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.709,-48.562,Odo_PA20,Odon_adult_Amazonia_PA3,165,NA,165.8,265.72,105,86,276.43,327,206,121,263,268,268.72,261,2137.64,428.28,25,83,1191.56,85,121,1118.55,18.83,64.54,58.25,88.49,79.41,1.43,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2873,Odon_adult_Amazonia_PA3.xlsxP21,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.709,-48.561,Odo_PA21,Odon_adult_Amazonia_PA3,165,NA,165.58,265.84,105,86,277.14,327,206,121,263,268,268.84,261,2136.93,428.16,25,83,1191.32,85,121,1118.31,18.71,64.32,55.82,88.28,78.34,1.43,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2874,Odon_adult_Amazonia_PA3.xlsxP22,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.708,-48.718,Odo_PA22,Odon_adult_Amazonia_PA3,165,NA,142.24,267.87,104,85,273.2,329.85,208.86,121,266,270.86,271,263.87,2202.97,434,26,82,1219.12,87,123,1146.84,18.04,70.27,59.48,74.29,83.58,2.6,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2875,Odon_adult_Amazonia_PA3.xlsxP23,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.705,-48.596,Odo_PA23,Odon_adult_Amazonia_PA3,165,NA,165.43,266.03,104.32,85.5,275.49,327.35,206.52,120.82,264.03,268.35,269.03,261.7,2154.7,430,25.49,83,1199.02,85.49,122,1125.7,18.08,65.5,66.91,98.78,86.67,1.57,22,Latossolos Amarelos Distroficos,1,1,1,0.98,AMAZONIA
P2876,Odon_adult_Amazonia_PA3.xlsxP24,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.704,-48.674,Odo_PA24,Odon_adult_Amazonia_PA3,165,NA,115.17,269.09,104,85.44,284.86,330.39,209.82,120.56,266.82,271.82,272.39,264.82,2186.16,432.71,26,83,1212.42,86,122.71,1140.42,19.11,21.05,22.61,48.52,83.17,2.93,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2877,Odon_adult_Amazonia_PA3.xlsxP25,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.699,-48.465,Odo_PA25,Odon_adult_Amazonia_PA3,165,NA,119.53,267.63,104.79,85.79,266.54,329.49,207.71,121.79,265.63,269.49,270.49,263.71,2091.45,424.13,24,84,1171.6,82,118,1100.68,17.24,1.74,16.09,42.07,71.2,1.9,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2878,Odon_adult_Amazonia_PA3.xlsxP26,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.697,-48.464,Odo_PA26,Odon_adult_Amazonia_PA3,165,NA,118.63,267.51,104.55,85.55,263.56,329.28,207.73,121.55,265.51,269.28,270.28,263.73,2091.66,424.23,24,84,1171.7,82,118,1100.92,16.94,1.6,13.15,41.17,70.89,2.1,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2879,Odon_adult_Amazonia_PA3.xlsxP27,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.688,-48.815,Odo_PA27,Odon_adult_Amazonia_PA3,165,NA,117.48,268.47,104,85.8,277.65,329.66,209.47,120.2,266.47,271,271.66,264.47,2240.47,437,26,82,1235.16,88.34,124.34,1161.63,21.56,39.28,43.88,51.35,14.95,1.2,22,Latossolos Amarelos Distroficos,1,1,1,0.97,AMAZONIA
P2880,Odon_adult_Amazonia_PA3.xlsxP28,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.681,-48.663,Odo_PA28,Odon_adult_Amazonia_PA3,165,NA,136.09,267.78,104,85.47,283.03,329.16,208.63,120.53,265.78,270.39,271.16,263.63,2186.44,433,26,82.62,1212.76,87,122.15,1139.78,13.82,42.73,37.21,69.44,83.48,1.79,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2881,Odon_adult_Amazonia_PA3.xlsxP29,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.681,-48.662,Odo_PA29,Odon_adult_Amazonia_PA3,165,NA,136.72,267.54,104,85.44,283.68,328.99,208.44,120.56,265.54,270.27,270.99,263.44,2186.11,433,26,82.54,1212.64,87,122.1,1139.54,13.81,43.6,37.24,70.07,83.79,1.85,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2882,Odon_adult_Amazonia_PA3.xlsxP30,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.68,-48.5,Odo_PA30,Odon_adult_Amazonia_PA3,165,NA,139.81,266.5,104.51,85.59,272.47,327.92,207.01,120.91,264.42,268.5,269.5,262.42,2113.48,426.41,25,83.17,1181.24,84,120,1108.74,15.54,21.29,38.19,62.35,78.11,2.04,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2883,Odon_adult_Amazonia_PA3.xlsxP31,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.67,-48.516,Odo_PA31,Odon_adult_Amazonia_PA3,165,NA,139.28,266.98,104.25,85.48,283.67,328.75,207.98,120.77,264.98,269.5,270.5,262.98,2122.71,427,25,83.48,1185.44,84,120,1113.19,15.26,20.94,42.6,61.82,80.68,3.31,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2884,Odon_adult_Amazonia_PA3.xlsxP32,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.67,-48.514,Odo_PA32,Odon_adult_Amazonia_PA3,165,NA,143.62,266.66,104.49,85.65,279.93,328.51,207.66,120.84,264.66,269.02,270.02,262.66,2122.06,427,25,83.65,1185.2,84,120,1112.71,14.75,25.27,44.78,66.16,79.5,3.44,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2885,Odon_adult_Amazonia_PA3.xlsxP33,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.665,-48.6,Odo_PA33,Odon_adult_Amazonia_PA3,165,NA,106.37,268.24,104,85.12,288.92,329.88,209,120.88,266.24,271,271.29,264,2161.9,430.88,26,83,1202.37,86,122,1129.37,13.69,4.3,13.12,39.72,85.25,0.91,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2886,Odon_adult_Amazonia_PA3.xlsxP34,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.664,-48.564,Odo_PA34,Odon_adult_Amazonia_PA3,165,NA,159.6,266.51,104.29,85.29,275.29,327.81,206.81,121,264.51,268.81,269.51,262.51,2148.07,429.51,26,83,1196.22,86,121.71,1121.93,16.62,56.32,53.95,92.95,78.35,1.24,22,Latossolos Amarelos Distroficos,1,0.95,0.96,0.99,AMAZONIA
P2887,Odon_adult_Amazonia_PA3.xlsxP35,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.654,-48.61,Odo_PA35,Odon_adult_Amazonia_PA3,165,NA,118.26,268.39,104,85.37,274.25,329.98,209.36,120.63,266.39,271.37,271.39,264.37,2168.31,431.02,26,83,1205.05,86.61,122,1132.03,10.66,17.06,3.7,51.61,81.99,1.78,22,Latossolos Amarelos Distroficos,1,1,1,0.99,AMAZONIA
P2888,Odon_adult_Amazonia_PA3.xlsxP36,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.653,-48.475,Odo_PA36,Odon_adult_Amazonia_PA3,165,NA,155.72,265.73,104.95,85.95,269.21,327,206,121,263.95,267.65,268,261.22,2107.56,426,25,84,1178.61,84,120,1105.61,13.84,38.14,52.36,78.26,81.78,1.35,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2889,Odon_adult_Amazonia_PA3.xlsxP37,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.601,-48.748,Odo_PA37,Odon_adult_Amazonia_PA3,165,NA,90.71,269.57,104,86.57,272.25,330,210.57,119.43,267.4,272,272.97,265.57,2230.74,436,27,82,1231.59,90,124,1156.18,13.1,7.19,0.26,25.89,75.7,1.72,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2890,Odon_adult_Amazonia_PA3.xlsxP38,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.596,-48.545,Odo_PA38,Odon_adult_Amazonia_PA3,165,NA,129.2,267.67,104,85.67,283.98,329,208.67,120.33,265.67,270.13,270.67,263.23,2153.04,430,27,83,1198.46,88,123,1123.46,8.54,21.09,37.07,62.55,77.52,1.84,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2891,Odon_adult_Amazonia_PA3.xlsxP39,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.592,-48.787,Odo_PA39,Odon_adult_Amazonia_PA3,165,NA,104.19,269.71,104,86.29,265.18,330.71,211,119.71,267.71,271.71,272.71,265.71,2246.86,437,27,81.96,1238.28,91,125,1162.27,16.37,15.81,0.83,39.37,42.82,1.52,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2892,Odon_adult_Amazonia_PA3.xlsxP40,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.592,-48.606,Odo_PA40,Odon_adult_Amazonia_PA3,165,NA,143.62,266.54,104,85.55,285.37,327.97,207.52,120.45,264.54,269.52,269.97,262.54,2180.3,432.55,27,82.54,1210.69,89.03,123.03,1134.12,10.35,39.56,43.92,77.07,81.07,1.18,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
P2893,Odon_adult_Amazonia_PA3.xlsxP41,Odon_adult_Amazonia_PA3,Odon,Amazonia,-3.579,-48.781,Odo_PA41,Odon_adult_Amazonia_PA3,165,NA,121.37,268.55,104,86.49,270.25,329.45,209.93,119.51,266.45,270.72,271.72,264.72,2247.67,437,27,81.34,1238.78,91.79,125.79,1161.38,16.14,41.16,36,56.55,68.74,1.67,22,Latossolos Amarelos Distroficos,1,1,1,1,AMAZONIA
